datetime,AAVEEUR,ADAEUR,ALGOEUR,ANKREUR,ANTEUR,ATOMEUR,AXSEUR,BADGEREUR,BALEUR,BANDEUR,BATEUR,BCHEUR,BNTEUR,DYDXEUR,CHZEUR,COMPEUR,CQTEUR,CRVEUR,CTSIEUR,DAIEUR,DASHEUR,DOTEUR,ENJEUR,EOSEUR,EWTEUR,FILEUR,FLOWEUR,GHSTEUR,GNOEUR,GRTEUR,ICXEUR,INJEUR,KAREUR,KAVAEUR,KEEPEUR,KNCEUR,KSMEUR,LINKEUR,LPTEUR,LRCEUR,LSKEUR,MANAEUR,MATICEUR,MINAEUR,MIREUR,MKREUR,MOVREUR,NANOEUR,OCEANEUR,OGNEUR,OMGEUR,OXTEUR,PAXGEUR,PERPEUR,QTUMEUR,RARIEUR,RENEUR,REPV2EUR,SANDEUR,SCEUR,SDNEUR,SNXEUR,SOLEUR,SRMEUR,STORJEUR,SUSHIEUR,TRXEUR,UNIEUR,WAVESEUR,DOGEEUR,ETCEUR,ETHEUR,LTCEUR,MLNEUR,REPEUR,XTZEUR,XBTEUR,XLMEUR,XMREUR,XRPEUR,ZECEUR,YFIEUR,ZRXEUR
2021-02-02,244.07,0.338837,0.53362,,3.534,7.6878,,,25.08,,0.26278,343.61,,,,300.14,,2.095,,0.82919,85.902,13.6304,,2.5333,,18.77,8.199,,93.45,0.64845,0.6367,,,2.0153,0.22797,1.1648,83.68,18.98977,,,1.155118,0.12959,,,,,,2.922536,,,3.4439,0.29086,1547.02,,2.89639,,,15.324,,0.00603,,14.534,,,0.37065,,0.027359,17.062,5.7919,0.0288719,6.252,1139.0,109.43,29.779,16.792,2.4212,27790.0,0.268018,119.25,0.30769,73.44,25832.0,
2021-02-03,252.18,0.353303,0.54032,,3.4587,7.392,,,27.08,,0.26327,357.5,,,,296.34,,2.081,,0.83133,91.369,14.2627,,2.4916,,18.652,7.826,,100.82,0.625,0.657,,,2.0028,0.22134,1.1735,88.0,19.67037,,,1.175621,0.14,,,,,,2.955224,,,3.3115,0.28587,1538.52,,2.93532,,,15.809,,0.00736,,14.268,,,0.37442,,0.02764,15.777,5.7716,0.0260903,6.465,1256.67,118.07,31.631,16.15,2.4172,29480.7,0.282264,125.95,0.30963,76.783,26400.0,
2021-02-04,319.09,0.36747,0.61863,,3.5252,7.7379,,,29.65,,0.26777,370.66,,,,323.99,,2.188,,0.83033,97.074,17.3373,,2.5487,,19.166,7.27,,115.17,0.68617,0.6734,,,2.2,0.2445,1.2441,99.7,20.83378,,,1.247608,0.14585,,,,,,3.012999,,,3.851091,0.29062,1536.95,,3.0775,,,17.475,,0.00764,,14.345,,,0.39267,,0.028694,16.394,6.0615,0.0309049,6.602,1383.13,129.66,32.383,17.445,2.5324,31250.0,0.287715,128.55,0.33009,79.41,28374.0,
2021-02-05,393.17,0.368018,0.59023,,3.8248,7.6539,,,28.2,,0.26169,352.16,,,,380.7,,2.542,,0.83645,93.21,16.4644,,2.53,,19.228,7.265,,116.95,0.68428,0.6379,,,2.4212,0.23968,1.3066,97.54,20.51737,,,1.198141,0.1452,,,,,,2.886933,,,3.752671,0.33751,1512.28,,2.95779,,,17.9,,0.00718,,16.555,,,0.39331,,0.027714,16.845,6.1059,0.0442641,6.402,1335.02,121.38,34.0,17.693,2.4821,30900.6,0.273,124.0,0.37253,75.27,25973.0,
2021-02-06,422.31,0.44914,0.69378,,5.4998,10.1435,,,32.84,,0.30881,372.1,,,,441.21,,2.716,,0.83069,100.0,17.3184,,2.7554,,20.396,8.931,,120.94,0.78866,0.6939,,,2.7923,0.30744,1.6672,100.6,21.87984,,,1.474903,0.1792,,,,,,3.138946,,,4.293051,0.37468,1521.64,,3.21505,,,19.349,,0.00777,,19.719,,,0.44424,,0.030151,17.606,7.3468,0.0388055,7.09,1428.97,128.87,39.529,19.334,2.885,31809.6,0.291996,129.36,0.37596,80.15,27107.0,
2021-02-07,393.66,0.528056,0.6741,,4.5986,10.0407,,,29.98,,0.29339,381.12,,,,385.64,,2.614,,0.8312,98.997,16.9457,,2.6712,,20.196,8.592,,116.67,0.71997,0.6859,,,2.52,0.275,1.4804,93.83,20.82191,,,1.340079,0.1965,,,,,,3.035,,,4.073376,0.33696,1522.66,,3.6746,,,18.15,,0.00706,,17.491,,,0.42057,,0.029001,16.017,6.7545,0.0481,7.299,1395.49,129.37,37.2,18.696,2.6455,32596.6,0.314091,126.39,0.36875,78.341,26221.0,
2021-02-08,392.5,0.550545,0.70325,,4.3093,11.5043,,,30.21,,0.33881,370.09,,,,380.86,,2.479,,0.83112,98.392,16.4107,,2.86,,19.99,8.421,,111.17,0.76477,0.6884,,,2.7637,0.264,1.4564,96.9,20.58109,,,1.294644,0.1981,,,,,,2.98657,,,3.853614,0.33563,1530.41,,3.52578,,,17.469,,0.00685,,16.7,,,0.43498,,0.029928,15.539,6.69,0.064657,6.891,1341.54,125.42,34.732,19.323,2.7494,32279.5,0.320766,124.81,0.34809,76.863,25676.0,
2021-02-09,408.38,0.56267,0.83489,,4.6273,11.7699,,,30.89,,0.34742,402.19,,,,378.33,,2.547,,0.83035,104.699,19.0748,,2.985,,22.975,8.418,,118.86,0.80709,0.7021,,,2.8776,0.29077,1.53,110.89,21.09579,,,1.439879,0.197,,,,,,3.147982,,,4.04,0.3528,1529.59,,3.93865,,,18.7,,0.00758,,17.694,,,0.43693,,0.033539,16.021,6.982,0.0653253,7.234,1453.99,139.06,36.14,20.107,2.8365,38500.0,0.329416,135.27,0.37451,81.55,27142.0,
2021-02-10,404.54,0.583901,0.85111,,4.7979,12.4372,,,32.51,,0.35889,425.94,,,,404.25,,2.633,,0.82625,113.806,19.1006,,3.4507,,36.602,9.38,,121.5,0.87236,0.7868,,,3.3997,0.31895,1.6646,109.89,22.85542,,,1.552114,0.20192,,,,,,3.831895,,,4.265371,0.38306,1527.67,,4.16767,,,19.67,,0.00839,,20.347,,,0.5178,,0.038172,16.127,8.0929,0.0579957,7.966,1463.04,150.12,36.795,21.389,3.1121,38386.2,0.331015,140.14,0.39408,90.446,29100.0,
2021-02-11,433.34,0.778744,0.85373,,4.5428,12.3764,,,35.33,,0.36486,409.28,,,,391.4,,2.55,,0.82669,115.604,19.5043,,3.4132,,32.935,9.456,,117.0,1.03944,1.0247,,,3.3446,0.3148,1.9464,108.16,22.16443,,,1.909864,0.20643,,,,,,3.752061,,,4.601661,0.3719,1533.67,,6.22848,,,20.908,,0.00853,,20.756,,,0.49914,,0.03828,17.075,8.0,0.0599088,8.627,1439.25,150.25,42.0,21.129,3.176,37027.6,0.342524,145.11,0.41693,95.986,30116.0,
2021-02-12,427.0,0.768114,1.02258,,5.1424,14.5451,,,39.63,,0.48853,436.91,,,,413.57,,2.935,,0.82603,135.835,20.63,,3.7817,,33.26,10.499,,125.59,1.69419,1.1063,,,3.9115,0.35337,1.9449,118.68,22.98854,,,1.999,0.23275,,,,,,4.910722,,,4.930556,0.44,1511.74,,6.1115,,,22.358,,0.00938,,21.717,,,0.57495,,0.046895,17.708,8.6796,0.057377,9.725,1473.47,152.14,45.896,23.232,3.4004,39569.8,0.37653,157.67,0.43551,117.472,36364.0,
2021-02-13,439.47,0.765522,1.42164,,5.7478,17.4356,,,42.96,,0.51945,477.19,,,,443.49,,2.804,,0.82695,140.358,23.6752,,3.932,,35.52,12.122,,127.9,1.85,1.1855,,,4.3332,0.39853,1.98,127.52,25.33046,,,2.019201,0.25271,,,,,,5.63482,,,5.121935,0.58,1521.72,,6.07408,,,24.703,,0.01088,,22.443,,,0.62401,,0.045603,18.761,9.023,0.0576615,9.921,1521.42,162.72,45.521,24.771,4.1432,39138.0,0.437498,167.03,0.5037,118.492,39239.0,
2021-02-14,411.14,0.756152,1.384,,5.96,16.7472,,,40.3,,0.5117,553.3,,,,424.08,,2.726,,0.82862,222.009,23.1509,,4.5993,,34.51,12.113,,126.19,1.933,1.3542,,,4.3608,0.38261,1.9564,134.42,28.31599,,,2.809909,0.28748,,,,,,5.407525,,,6.412095,0.55939,1528.0,,6.41985,,,27.0,,0.01139,,21.966,,,0.64491,,0.049688,18.037,9.3366,0.0548745,14.022,1503.24,187.28,43.51,27.384,4.4458,39052.7,0.467656,200.05,0.52425,146.033,38771.0,
2021-02-15,389.24,0.698407,1.21493,,5.391,15.8148,,,36.86,,0.46263,595.76,,,,390.76,,2.45,,0.82813,190.785,22.2459,,4.1863,,39.035,14.791,,127.71,1.80198,1.2174,,,3.8812,0.35738,1.7775,131.56,27.4665,,,3.186236,0.25979,,,,,,4.822364,,,5.555117,0.52565,1521.55,,5.80658,,,28.479,,0.01059,,20.729,,,0.75914,,0.045756,17.242,9.7788,0.051688,13.451,1489.71,176.59,41.639,36.339,4.0228,40192.8,0.426363,190.35,0.49,129.478,35956.0,
2021-02-16,376.62,0.712053,1.11947,,4.8769,18.5832,,,36.06,,0.4446,589.89,,,,381.19,,2.246,,0.82591,213.966,22.9519,,3.8945,,35.625,15.85,,122.2,1.773,1.4507,,,3.7931,0.34231,1.7299,156.54,26.89936,,,2.725774,0.24796,,,,,,5.284092,,,5.078071,0.51242,1510.97,,5.30171,,,26.858,,0.00972,,20.359,,,0.67171,,0.041904,16.567,9.0505,0.0466511,12.138,1468.46,171.63,40.266,33.5,3.7615,39565.0,0.408688,188.87,0.45374,131.097,33000.0,
2021-02-17,358.18,0.719801,1.08757,,4.7148,20.7469,,,35.5,,0.45996,583.53,,,,378.64,,2.215,,0.82819,206.307,24.8375,,3.8433,,34.599,15.88,,121.2,1.71369,1.43,,,3.7922,0.31996,1.694,173.29,26.42136,,,2.670025,0.24,,,,,,5.270444,,,5.112,0.49885,1507.22,,5.32902,,,25.742,,0.00954,,19.892,,,0.65119,,0.04306,16.937,9.148,0.0443,11.95,1474.34,173.79,40.137,32.405,3.7689,40650.8,0.401142,183.0,0.43015,128.924,35457.0,
2021-02-18,375.58,0.741,1.13674,,5.0796,19.8337,,,37.24,,0.47762,594.83,,,,394.0,,2.316,,0.83109,221.306,26.5865,,4.026,,35.968,14.398,,126.65,1.81016,1.628,,,3.9116,0.35473,1.7774,199.7,26.79311,,,2.835305,0.24934,,,,,,5.325371,,,5.317453,0.51001,1495.65,,5.52845,,,26.201,,0.01017,,20.18,,,0.65145,,0.043828,17.9,9.5777,0.0410906,12.7,1536.49,197.33,39.999,33.522,3.8312,43315.9,0.414407,226.53,0.44419,140.934,36561.0,
2021-02-19,366.77,0.757952,1.15845,,5.2548,19.1196,,,39.06,,0.52637,583.9,,,,380.0,,2.33,,0.82815,233.002,25.7839,,4.0008,,36.015,15.89,,128.45,1.89615,1.8699,,,4.1911,0.35251,1.8434,185.46,26.92069,,,3.12678,0.25899,,,,,,6.189175,,,5.456511,0.50706,1484.78,,5.90209,,,28.486,,0.01102,,19.209,,,0.665,,0.045615,17.546,10.3135,0.0486755,12.387,1606.52,187.8,40.0,31.708,4.0131,42745.0,0.411111,216.16,0.44077,140.626,36993.0,
2021-02-20,346.03,0.764747,1.13047,,4.9179,18.889,,,36.32,,0.50574,593.37,,,,372.54,,2.173,,0.82389,268.556,28.6898,,4.3119,,35.698,15.6,,131.98,1.78499,1.8759,,,4.0854,0.33801,1.8005,185.82,28.63914,,,3.199999,0.27099,,,,,,5.980877,,,5.402697,0.53888,1496.36,,6.016,,,29.482,,0.011,,18.431,,,0.69561,,0.050074,16.563,10.3666,0.0455025,12.685,1613.17,194.98,41.512,31.266,4.1009,46098.1,0.423536,232.58,0.46525,149.195,36819.0,
2021-02-21,364.8,0.921626,1.08378,,4.6693,17.8873,,,37.54,,0.47838,561.2,,,,375.13,,2.385,,0.82655,245.954,32.2218,,3.99,,35.602,15.48,,134.89,1.88978,1.7,,,3.8343,0.34089,1.7108,182.51,28.00429,,,3.017765,0.24985,,,,,,5.686282,,,5.132731,0.49894,1500.71,,5.51091,,,28.311,,0.01073,,19.059,,,0.65141,,0.047597,23.822,10.1401,0.0446162,12.469,1581.85,187.6,39.951,31.062,3.831,46187.4,0.400988,210.96,0.42292,135.417,34936.0,
2021-02-22,360.99,0.908006,1.08558,,4.8094,17.8868,,,37.75,,0.50478,585.17,,,,372.6,,2.391,,0.82441,249.776,32.8072,,4.2252,,36.85,18.09,,132.2,1.9,1.683,,,3.93,0.36249,1.7755,185.52,28.2,,,3.178202,0.26137,,,,,,5.639177,,,5.231437,0.56,1480.03,,5.8125,,,29.79,,0.01132,,18.899,,,0.6944,,0.049132,23.879,10.1922,0.0462253,12.972,1595.66,187.47,39.244,30.702,3.8634,47376.0,0.41073,204.59,0.44934,133.6,35572.0,
2021-02-23,330.99,0.904554,0.94224,,4.3593,17.3592,,,33.85,,0.44651,517.81,,,,348.83,,2.128,,0.82283,223.808,31.0156,,3.8625,,32.393,18.604,,121.01,1.66966,1.495,,,3.5499,0.33447,1.6299,223.74,25.9346,,,2.797971,0.22375,,,,,,5.200276,,,4.567362,0.49243,1501.15,,5.28464,,,25.954,,0.01038,,17.336,,,0.60662,,0.044841,22.794,8.7134,0.0443,11.535,1464.07,171.48,34.699,27.981,3.5238,44562.3,0.381652,184.61,0.46606,119.013,31883.0,
2021-02-24,297.04,0.790869,0.8205,,3.6401,16.6104,,,28.89,,0.39329,424.89,,,,316.0,,1.76,,0.82439,185.594,28.4326,,3.1696,,28.982,17.624,,102.82,1.38204,1.1889,,,2.67,0.27903,1.2916,197.33,21.35738,,,2.192113,0.18671,,,,,,4.203288,,,3.798636,0.40531,1487.98,,4.18409,,,19.913,,0.0088,,14.778,,,0.463,,0.037024,20.406,7.7091,0.0388507,9.369,1298.0,146.09,30.483,23.99,2.9215,40241.0,0.318261,180.6,0.3918,102.508,27083.0,
2021-02-25,303.06,0.863857,0.87229,,3.8981,16.1622,,,31.87,,0.42272,434.0,,,,360.52,,1.776,,0.82399,195.241,27.727,,3.1954,,30.143,17.144,,111.18,1.56304,1.3729,,,2.8238,0.2864,1.354,200.42,23.14319,,,2.322775,0.20386,,,,,,4.769574,,,3.904852,0.41598,1492.2,,4.36145,,,20.888,,0.00901,,15.785,,,0.4896,,0.039427,20.779,8.1069,0.0466895,9.8,1337.57,149.49,31.821,27.037,2.9084,40907.5,0.333913,168.66,0.38577,107.69,27791.0,
2021-02-26,277.74,0.886961,0.80759,,3.6107,14.6675,,,29.03,,0.39563,411.36,,,,327.24,,1.65,,0.82379,179.83,25.7346,,3.0214,,28.658,16.77,,108.45,1.40732,1.2712,,,2.9019,0.28176,1.3301,184.79,20.34703,,,2.50224,0.21,,,,,,4.278429,,,3.71481,0.38111,1460.15,,4.18947,,,20.728,,0.00836,,15.117,,,0.47001,,0.037226,19.369,7.8418,0.0411883,9.105,1220.57,147.67,31.962,26.271,2.7412,38818.7,0.313151,163.49,0.35893,99.776,25668.0,
2021-02-27,269.06,1.032314,0.808,,3.4476,15.6767,,,29.64,,0.43725,401.96,,,,331.24,,1.599,,0.83036,171.913,26.1166,,2.9525,,29.218,16.416,,102.92,1.43822,1.237,,,2.9611,0.25833,1.3493,179.67,20.87843,,,2.51193,0.20618,,,,,,4.281342,,,3.6876,0.37969,1451.4,,4.30785,,,21.53,,0.00823,,14.94,,,0.48192,,0.037566,19.161,7.9765,0.0419401,8.935,1198.55,141.52,30.816,26.72,2.8758,38422.8,0.332208,169.75,0.35543,98.169,25908.0,
2021-02-28,276.53,1.097277,0.91302,,3.4988,15.9176,,,30.44,,0.42804,401.55,,,,332.02,,1.629,,0.83236,175.259,27.8581,,3.0524,,31.419,17.107,,104.15,1.39299,1.2522,,,3.0371,0.258,1.3903,190.4,21.78932,,,2.5314,0.20687,,,,,,4.234296,,,3.714028,0.38617,1448.7,,4.35941,,,22.481,,0.00836,,15.555,,,0.5279,,0.03866,19.584,7.9764,0.04165,9.193,1213.43,142.95,30.333,26.002,3.022,38364.7,0.36485,173.98,0.3625,99.229,26152.0,
2021-03-01,294.42,1.090094,0.84836,,3.1793,14.6089,,,28.71,,0.43736,381.78,,,,335.96,,1.467,,0.82977,163.367,28.0281,,2.88,,29.841,17.308,,101.34,1.32414,1.1587,,,2.7837,0.25447,1.3,175.8,20.47951,,,2.408316,0.19741,,,,,,4.127322,,,3.539145,0.37795,1445.2,,4.04078,,,20.601,,0.00799,,15.603,,,0.52745,,0.037887,18.425,7.4143,0.0399687,8.649,1175.76,137.0,28.586,25.063,2.8397,37411.1,0.336088,181.62,0.34451,92.332,25550.0,
2021-03-02,320.18,1.077315,0.90381,,3.64,15.5338,,,31.79,,0.48683,416.44,,,,409.6,,1.671,,0.83115,186.897,29.5989,,3.0781,,31.961,23.667,,108.26,1.60256,1.3855,,,3.09,0.28161,1.3992,189.7,23.0,,,2.569,0.215,,,,,,4.426573,,,3.834631,0.40896,1439.1,,4.36525,,,24.897,,0.00849,,17.171,,,0.55624,,0.039825,21.367,7.9693,0.0419802,9.245,1304.03,146.1,30.299,25.819,3.0161,41213.9,0.358135,191.29,0.36994,103.289,28927.0,
2021-03-03,322.62,1.014073,0.89688,,4.4112,15.6311,,,30.25,,0.49973,427.98,,,,412.92,,2.073,,0.82846,178.662,30.0166,,3.0378,20.0,31.622,24.645,,103.9,1.52,1.3711,,,3.3439,0.27,1.3791,199.43,23.6141,,,2.622613,0.22988,,,,,,4.229999,4.0,,3.82745,0.39655,1448.72,,4.29037,,,24.18,,0.00834,,18.592,,,0.53488,,0.038903,21.196,7.7828,0.0416928,9.006,1232.68,148.3,31.954,25.455,3.0561,40160.7,0.34727,182.33,0.36131,99.558,27521.0,
2021-03-04,329.05,1.009546,0.9783,,4.2492,17.7467,,,31.95,,0.6335,433.82,,,,409.86,,1.892,,0.83124,184.76,30.9743,,3.1677,14.688,34.809,26.797,,110.54,1.62234,1.4757,,,3.8964,0.3095,1.5262,203.8,24.82481,,,2.655,0.28435,,,,,,4.4938,0.9067,,4.017774,0.42266,1431.91,,4.45893,,,25.255,,0.00881,,18.729,,,0.5705,,0.040565,21.114,8.2634,0.0419604,9.348,1304.18,156.04,33.374,26.093,3.1813,41867.2,0.349451,182.14,0.37266,104.685,28000.0,
2021-03-05,312.66,0.931714,0.91286,,4.4394,15.8002,,,30.72,,0.57996,422.86,,,,393.95,,1.747,,0.83839,176.981,29.5093,,3.1406,13.618,33.951,32.744,,108.12,1.54004,1.6282,,,3.385,0.29684,1.6524,196.03,23.13445,,,2.611081,0.3499,,,,,,4.285126,0.9132,,3.865725,0.4025,1425.05,,4.73625,,,24.422,,0.00874,,17.949,,,0.55,,0.043036,23.674,7.9144,0.0418194,9.2,1288.2,151.25,31.901,25.047,3.0671,40482.2,0.344703,181.7,0.40268,102.03,26655.0,
2021-03-06,309.13,0.971717,0.88674,,4.2527,15.68,,,30.72,,0.56991,417.37,,,,399.7,,1.726,,0.8398,172.927,28.2101,,3.1043,13.381,34.111,29.143,,107.47,1.537,1.5693,,,3.2499,0.29445,1.7797,191.1,23.35708,,,2.593348,0.31693,,,,,,4.324176,0.9273,,3.888583,0.3964,1437.49,,5.51258,,,25.19,,0.00884,,17.395,,,0.55055,,0.042264,23.752,8.3234,0.0415217,9.206,1282.77,151.36,32.59,25.579,3.1712,40888.3,0.340646,172.78,0.38191,102.089,26958.0,
2021-03-07,326.0,0.948632,0.88465,,4.2341,15.8603,,,36.43,,0.55919,420.69,,,,414.04,,1.729,,0.84007,175.451,28.0261,,3.1286,13.0,33.99,29.051,,115.37,1.51499,1.5433,,,3.2071,0.32777,1.729,193.0,23.672,,,2.688177,0.29979,,,,,,4.300625,1.1723,,4.253495,0.39488,1440.16,,5.30207,,,25.737,,0.00895,,17.88,,,0.57306,,0.042167,23.947,8.377,0.0428229,9.337,1385.06,153.69,35.247,26.034,3.2551,41025.9,0.337304,171.88,0.38938,105.239,28577.0,
2021-03-08,348.05,0.946874,0.92726,,4.2082,16.3351,,,37.2,,0.58246,432.58,,,,411.51,,1.88,,0.83767,179.988,29.3807,,3.2082,13.26,34.641,28.672,,116.64,1.57877,1.6442,,,3.4935,0.34004,1.74,195.74,23.96829,,,2.733788,0.339,,,,,,4.339368,1.25,,4.304223,0.42003,1443.44,,5.33,,,25.838,,0.00908,,18.12,,,0.58203,,0.043447,28.715,8.5062,0.0435146,9.697,1445.53,159.75,35.175,26.541,3.5092,42687.9,0.345646,175.35,0.38994,108.883,32900.0,
2021-03-09,367.82,0.942954,0.97405,,4.496,16.3249,,,42.27,,0.62526,446.0,,,,402.53,,2.02,,0.84319,183.748,29.45,,3.2849,13.45,34.989,27.186,,127.77,1.60433,1.5949,,,3.6304,0.39499,1.8295,205.0,26.8,,,2.709151,0.41392,,,,,,4.850744,1.2283,,4.366833,0.43903,1430.19,,5.27155,,,25.99,,0.00956,,18.449,,,0.58178,,0.044691,27.975,8.5,0.0530661,9.881,1544.6,161.7,34.384,26.636,3.708,44124.9,0.352574,186.0,0.39941,109.24,33533.0,
2021-03-10,374.0,1.007743,0.99341,,4.554,17.75,,,41.28,,0.62781,458.51,,,,422.94,,2.031,,0.84091,205.475,32.1233,,3.5027,13.461,35.269,29.792,,128.65,1.79015,1.6655,,,3.6648,0.39263,1.8238,244.0,26.50178,,,2.827701,0.45802,,,,,,4.982932,1.2339,,4.572288,0.48114,1453.55,,5.51624,,,27.699,,0.01015,,19.102,,,0.61696,,0.044675,27.71,9.0327,0.0487728,10.442,1571.63,171.42,35.399,27.875,3.7569,46145.2,0.3633,189.57,0.40833,115.714,32815.0,
2021-03-11,341.97,0.951186,0.9287,,4.3432,16.3754,,,38.51,,0.68638,458.3,,,,386.98,,1.86,,0.83954,197.308,31.5046,,3.351,12.705,35.731,28.716,,125.35,1.71088,1.5535,,,3.4034,0.369,1.712,253.75,25.08859,,,2.702703,0.4061,,,,,,4.725,1.1334,,4.260918,0.4628,1459.84,,5.24401,,,28.378,,0.0101,,18.117,,,0.57734,,0.043132,25.944,8.56,0.0469216,10.063,1505.84,168.04,35.852,28.474,3.4783,46896.3,0.343462,184.3,0.38744,117.348,31576.0,
2021-03-12,339.71,0.941519,0.90627,,4.2177,16.1346,,,39.04,,0.6706,459.15,,,,388.19,,1.822,,0.83444,196.478,30.789,,3.3012,12.268,35.287,27.19,,122.01,1.59985,1.57,,,4.4493,0.41587,1.8643,274.26,25.15501,,,2.699267,0.43611,,,,,,4.6,1.1267,,4.362897,0.52555,1446.54,,5.0813,,,27.768,,0.00985,,17.433,,,0.58444,,0.043081,25.934,8.4004,0.0467164,10.2,1523.07,168.0,34.94,27.403,3.4489,48200.0,0.338204,184.38,0.37714,127.52,31610.0,
2021-03-13,312.73,0.862711,0.87789,,4.9866,15.5167,,,36.77,,0.63238,448.55,,,,362.76,,1.723,,0.83659,185.683,30.0573,,3.1613,12.14,36.585,29.487,,119.52,1.44933,1.4825,,,4.8729,0.47778,1.8485,262.44,23.6984,,,2.578953,0.55214,,,,,,4.240704,1.1403,,4.224928,0.49696,1458.9,,4.85435,,,26.541,,0.00973,,16.106,,,0.63788,,0.041705,25.859,8.1478,0.0461175,9.9,1476.01,184.61,35.039,26.403,3.314,47798.7,0.323169,185.9,0.36679,120.879,29909.0,
2021-03-14,340.97,0.902904,0.93836,,4.6224,15.8917,,,39.89,,0.66829,487.72,,,,382.82,,1.95,,0.82206,199.758,30.5002,,3.5197,12.797,40.592,30.982,,128.4,1.48541,1.4985,,,5.1727,0.47843,1.9044,257.57,24.43155,,,2.716397,0.79982,,,,,,4.396418,1.1704,,4.376942,0.50357,1435.0,,5.05574,,,26.632,,0.01109,,16.743,,,0.6326,,0.043426,26.686,8.3286,0.0514,11.385,1577.24,185.71,35.428,26.501,3.4187,50205.1,0.334072,196.41,0.37628,128.979,31589.0,
2021-03-15,317.5,0.88037,0.93214,,4.8511,15.4151,,,44.49,,0.641,461.23,,,,366.4,,1.761,,0.83647,193.066,30.4634,,3.28,12.551,44.86,30.335,,126.06,1.4485,1.45,,,4.61,0.56771,1.8,251.05,23.86498,,,2.851895,0.84951,,,,,,4.212817,1.24,,4.230199,0.52372,1444.35,,4.88058,,,26.097,,0.0117,,16.342,,,0.70624,,0.042722,25.606,8.1838,0.04865,10.726,1543.72,178.75,34.805,25.872,3.2805,49320.0,0.3245,194.08,0.36663,119.743,30011.0,
2021-03-16,308.43,0.867172,1.00427,,5.6887,16.6741,,,46.38,,0.64046,440.4,,,,363.06,,1.871,,0.8415,186.167,28.8305,,3.2067,11.684,44.663,29.162,,123.85,1.44,1.6313,,,4.5598,0.52062,1.7318,261.19,23.11033,,,2.734056,0.88349,,,,,,4.15,1.2073,,4.228855,0.52393,1461.01,,5.04621,,,24.503,,0.01589,,15.9,,,0.74354,,0.042624,25.045,8.0904,0.0478431,10.199,1506.46,168.67,39.0,25.173,3.2251,46740.1,0.322698,187.3,0.36604,113.3,28997.0,
2021-03-17,311.6,1.05,1.00917,,5.7718,17.6468,,,46.08,,0.86286,444.2,,,,363.57,,2.175,,0.84128,187.775,29.7629,,3.4174,14.2,53.177,28.026,,128.5,1.44372,1.6125,,,5.2387,0.51118,1.8717,267.04,23.46757,,,2.820927,0.76522,,,,,,4.197609,1.194,,4.327476,0.5082,1459.51,,5.35,,,25.451,,0.01526,,15.718,,,0.77126,,0.044112,25.24,8.2848,0.0492727,10.441,1517.11,169.49,43.356,25.502,3.3922,47789.8,0.332263,193.02,0.38693,116.993,29428.0,
2021-03-18,319.86,1.150467,1.07469,,5.7437,17.4474,,,45.57,,1.03255,451.76,,,,363.78,,2.023,,0.83526,191.185,30.147,,3.4128,13.996,74.033,26.905,,126.3,1.44644,1.5692,,,5.1901,0.51087,2.3049,289.96,25.91465,,,3.250776,0.88179,,,,,,4.342,1.1956,,4.671188,0.51558,1467.81,,5.19168,,,25.8,,0.01681,,16.063,,,0.7842,,0.045796,26.096,8.4847,0.0484026,10.489,1521.13,171.85,43.392,26.079,3.6757,49130.7,0.33602,196.91,0.39211,121.615,29328.0,
2021-03-19,305.0,1.034,1.05565,,5.6347,18.5903,,,52.62,,1.01026,443.91,,,,360.33,,2.186,,0.84149,189.563,29.7062,,3.4819,14.711,67.014,26.5,,124.32,1.42084,1.568,,,4.922,0.49598,2.3107,309.14,24.70781,,,3.138601,0.81999,,,,,,4.225424,1.192,,5.103155,0.52836,1463.0,,5.33728,,,26.272,,0.0191,,15.617,,,0.77876,,0.044776,25.2,8.6109,0.0481748,10.206,1492.32,168.06,49.145,26.696,3.58,48454.7,0.331305,191.8,0.394,119.86,29989.0,
2021-03-20,310.0,1.089946,1.0492,,5.9599,18.6698,,,50.7,,0.99464,447.83,,,,372.99,,2.325,,0.84108,189.857,32.098,,3.4819,15.02,69.985,26.539,,126.07,1.4227,1.6549,,,5.1989,0.59333,2.4515,322.5,25.0675,,,3.174327,0.81274,,,,,,4.29542,1.28,,4.963355,0.61775,1479.1,,5.89953,,,27.679,,0.02064,,16.863,,,0.79256,,0.049677,27.966,8.663,0.049,10.367,1521.59,168.23,63.16,27.186,3.5497,48833.2,0.332249,194.73,0.39252,125.988,30176.0,
2021-03-21,310.57,1.008767,1.01779,,5.9364,17.5492,,,50.47,,0.9153,450.4,,,,345.99,,2.267,,0.84115,191.255,31.3001,,3.6382,14.553,68.961,26.267,,124.96,1.44,1.5927,,,4.8016,0.58234,2.294,326.4,24.89549,,,3.334397,0.75426,,,,,,4.24,1.24,,4.747218,0.655,1478.25,,5.58927,,,26.17,,0.01936,,16.611,,,0.75063,,0.050951,26.944,8.5416,0.0494862,10.305,1517.96,168.2,58.0,26.512,3.6683,48810.4,0.349524,194.7,0.44256,129.6,29398.0,
